node_1|node_2|edge|chunk_id
intellectual and educational|prioritised over political and economic|is prioritized above|3f367f6ac95d97160ef9b6b9f5805150
intellectual correction|moral correction|is related to|4a0b5ec988b0dfd714cf82de2ba3d394
preserving people's identity|distracting minds through competitive politics|is opposite of|90662197ca4dd6367c82186476ee7ff3
Al-Mashhūr's project|Naqiub Al-Attas' views|intersects with|909a8df34a21d0a209ac0dd9240c2a41
problem of education|paramount issue|is considered a|3f2878b528ed8fd18167d8cdb65d4165
knowledge exchange|value|has value|ab17eddd9434a23f39613c723d81bdc5
intellectual|organisation|is type of|2af9cf537cdb7ec73640169d4c43488a
Al-Mashhūr|intellectual|identifies as|9ec5b087ef7461644b703807e10e9b74
intellectual and educational|prioritised over political and economic|is prioritized above|3f367f6ac95d97160ef9b6b9f5805150
intellectual correction|moral correction|is related to|4a0b5ec988b0dfd714cf82de2ba3d394
preserving people's identity|distracting minds through competitive politics|is opposite of|90662197ca4dd6367c82186476ee7ff3
Al-Mashhūr's project|Naqiub Al-Attas' views|intersects with|909a8df34a21d0a209ac0dd9240c2a41
problem of education|paramount issue|is considered a|3f2878b528ed8fd18167d8cdb65d4165
scientific and technological inadequacy|problem of knowledge and education|related to each other, as scientific and technological inadequacy seems true at first glance but the real crux is the problem of knowledge and education|89a9080133ce3950df82a347ef31200f
Al-Mashhūr|Islam|related in guiding government, where Al-Mashhūr believes that Islam guides government after intellectual independence|9ad65dbf779156c37b34e7fcb7b78947
intellectual independence|status quo|in contrast to each other, as the status quo does not provide intellectual independence|ddbb32d7bddaa03831c614476d27b817
Prophet|al-Ḥasan|related in prioritizing community and social cohesion over political leadership|4d57a6aa12b4526b1f95a33b396b0a36
Al-Mashhūr's project|scholarly and educationist background|characterized by prioritizing intellectual and spiritual aspects|913e86e81e472040221a5aa1d89ce6ce
socio-economic and political aspects|intellectual and spiritual ones|subservient to, as stressed by Al-Attas in his critique of modernity|89cbdadf497e5ffbbaa6455f483175cb
Al-Mashhūr's response|Muslim unity and society|prioritizes building Muslim unity and society over other aspects|bc269afe49299e4fd2bfb58925444d6b
scientific and technological inadequacy|problem of knowledge and education|related to each other, as scientific and technological inadequacy seems true at first glance but the real crux is the problem of knowledge and education|89a9080133ce3950df82a347ef31200f
Al-Mashhūr|Islam|related in guiding government, where Al-Mashhūr believes that Islam guides government after intellectual independence|9ad65dbf779156c37b34e7fcb7b78947
intellectual independence|status quo|in contrast to each other, as the status quo does not provide intellectual independence|ddbb32d7bddaa03831c614476d27b817
Prophet|al-Ḥasan|related in prioritizing community and social cohesion over political leadership|4d57a6aa12b4526b1f95a33b396b0a36
Al-Mashhūr's project|scholarly and educationist background|characterized by prioritizing intellectual and spiritual aspects|913e86e81e472040221a5aa1d89ce6ce
socio-economic and political aspects|intellectual and spiritual ones|subservient to, as stressed by Al-Attas in his critique of modernity|89cbdadf497e5ffbbaa6455f483175cb
Al-Mashhūr's response|Muslim unity and society|prioritizes building Muslim unity and society over other aspects|bc269afe49299e4fd2bfb58925444d6b
Western civilisation|intoxication|is a state that one needs to be freed from|f3df7f53f92bacb1a29e01008455ec2a
Muslim unity and society|building|through freeing them from intoxication with Western civilisation, prioritizing this process|8ee088df2685ab55ff20821721cffdc0
realistic approach|re-evaluating current educational arrangements|is a part of this approach|75925fdd52e79c003084c4e6d13b6977
seriousness of the situation|saving what can be saved|requires convincing other factions to appreciate and work on|ffe4b9e2076e1d5a56be08624a65efdb
Western civilisation|intoxication|is a state that one needs to be freed from|f3df7f53f92bacb1a29e01008455ec2a
Muslim unity and society|building|through freeing them from intoxication with Western civilisation, prioritizing this process|8ee088df2685ab55ff20821721cffdc0
realistic approach|re-evaluating current educational arrangements|is a part of this approach|75925fdd52e79c003084c4e6d13b6977
seriousness of the situation|saving what can be saved|requires convincing other factions to appreciate and work on|ffe4b9e2076e1d5a56be08624a65efdb
Moral Revival|Working Together|Through this preservationist, non-confrontational and pragmatic tone, he gives a new definition to the term ‘revival’ shifting it to moral revival through working together in an atmosphere of mutual respect|c79304449ddb777707a4be2b557470b4
Cooperation with Other Muslim Groups|Independence|He is ready to cooperate with other Muslim groups, with conditions I will elaborate later, while maintaining his and their independence|c8f715ca0878906993760dbcb3551bde
Conservative Constructive Project|Human Agency|This patient tone should not be perceived as a reluctance to act but as particularly integral to a conservative constructive project that understands human agency within traditional theological frameworks|28cf4eb247bd936d6bef14982c102a2f
Put Aside Spirit of Division|Trust Tradition|He calls upon all Muslim groups to put aside the spirit of division, narrowmindedness and excommunication and trust their tradition as a first step|4f71a7d4bdeaec6d185d376f4cf186d3
Avoid Material Gains of Western Modernity|Focus on Morality and Spirituality|He highlights that Muslims should not focus on the material gains of Western modernity and turn a blind eye to the havoc it has caused in social and human relations, morality and spirituality|631a1618ad8eaa6fe81ca004c8eb54cb
Post-Colonial Muslim World|Single Path Towards Modernity|In post-colonial Muslim world where a single path towards modernity, manifesting in economic growth and social mobilisation, was embraced|d4ca36822757c02f44a461a041d4d3de
Moral Revival|Working Together|Through this preservationist, non-confrontational and pragmatic tone, he gives a new definition to the term ‘revival’ shifting it to moral revival through working together in an atmosphere of mutual respect|c79304449ddb777707a4be2b557470b4
Cooperation with Other Muslim Groups|Independence|He is ready to cooperate with other Muslim groups, with conditions I will elaborate later, while maintaining his and their independence|c8f715ca0878906993760dbcb3551bde
Conservative Constructive Project|Human Agency|This patient tone should not be perceived as a reluctance to act but as particularly integral to a conservative constructive project that understands human agency within traditional theological frameworks|28cf4eb247bd936d6bef14982c102a2f
Put Aside Spirit of Division|Trust Tradition|He calls upon all Muslim groups to put aside the spirit of division, narrowmindedness and excommunication and trust their tradition as a first step|4f71a7d4bdeaec6d185d376f4cf186d3
Avoid Material Gains of Western Modernity|Focus on Morality and Spirituality|He highlights that Muslims should not focus on the material gains of Western modernity and turn a blind eye to the havoc it has caused in social and human relations, morality and spirituality|631a1618ad8eaa6fe81ca004c8eb54cb
Post-Colonial Muslim World|Single Path Towards Modernity|In post-colonial Muslim world where a single path towards modernity, manifesting in economic growth and social mobilisation, was embraced|d4ca36822757c02f44a461a041d4d3de
post-colonial|Muslim world|related to each other as the post-colonial Muslim world is the context where a single path towards modernity was embraced by governments, socialists or capitalists, liberals or monarchists|20d8c657e13c1fe0a055abddd54e132a
material benefits|dislocation|are contrasting concepts as material benefits were sometimes achieved but general feeling of dislocation, moral decline and alienation pervaded|94a4bcdd8354d39f92114740a8e02463
pathway towards development|contradiction|the two are not necessarily related as some may argue that there should not be a single pathway towards development and or necessary contradiction between the two|96efac3f2550a176b58b1966e36052b7
material betterment|justice, solidarity and peace|these concepts are related as Al-Mashhūr argues that material betterment of societies should be based on justice, solidarity and peace not manipulation, cancellation of the other, conflict and moral depletion|1025234794700c51203db2bb89e4d86a
response|content|the content of Al-Mashhūr's response is significant as it offers two essential points|6338116caa25b9df05f02dc905430333
post-colonial|Muslim world|related to each other as the post-colonial Muslim world is the context where a single path towards modernity was embraced by governments, socialists or capitalists, liberals or monarchists|20d8c657e13c1fe0a055abddd54e132a
material benefits|dislocation|are contrasting concepts as material benefits were sometimes achieved but general feeling of dislocation, moral decline and alienation pervaded|94a4bcdd8354d39f92114740a8e02463
pathway towards development|contradiction|the two are not necessarily related as some may argue that there should not be a single pathway towards development and or necessary contradiction between the two|96efac3f2550a176b58b1966e36052b7
material betterment|justice, solidarity and peace|these concepts are related as Al-Mashhūr argues that material betterment of societies should be based on justice, solidarity and peace not manipulation, cancellation of the other, conflict and moral depletion|1025234794700c51203db2bb89e4d86a
response|content|the content of Al-Mashhūr's response is significant as it offers two essential points|6338116caa25b9df05f02dc905430333
Muslim modernity|modernisation|Al-Mashhūr argues that Muslim modernity is a desired outcome of two essential mechanisms: taḥdīth al-wasā’il and ta’ṣīl al-badā’il.|c466302a703f3f0033f0abbf6441a698
Moral Component|Al-Mashhūr's first essential component|The Moral Component is the first essential mechanism in creating a desired Muslim modernity.|c097ff7dc41c85e8fcee82f4398162fc
al-qudwah al-ḥasanah (good exemplars)|Muslim moral responsibility|Al-Mashhūr emphasizes that offering humanity good exemplars is a crucial aspect of Muslim moral responsibility.|7d2286a6dd4a9cb50fed2c5729c314ac
Morality|Politics|For Al-Mashhūr, morality comes first, while current Islamist responses prioritize politics.|fb5f8d0f81b12b7f337117931e84cfcd
Muslim power|Moral tradition|Al-Mashhūr believes that Muslim power lies in their moral tradition, and they need to exemplify this tradition for others to believe them.|62bd026a506d0685b4cd8ef5e5998297
taḥdīth al-wasā’il (modernising the means)|ta’ṣīl al-badā’il (enrooting/traditionalising the alternatives)|These two essential mechanisms are crucial in creating a desired Muslim modernity.|ca37e33d22f824b31e1677c6c3205718
Traditional religious knowledge|Western programs|Current educational systems, modeled after Western programs, continue to undermine the integrity of traditional religious knowledge.|981be06c0e9fca263a7c9fdd54c872c6
Muslim modernity|modernisation|Al-Mashhūr argues that Muslim modernity is a desired outcome of two essential mechanisms: taḥdīth al-wasā’il and ta’ṣīl al-badā’il.|c466302a703f3f0033f0abbf6441a698
Moral Component|Al-Mashhūr's first essential component|The Moral Component is the first essential mechanism in creating a desired Muslim modernity.|c097ff7dc41c85e8fcee82f4398162fc
al-qudwah al-ḥasanah (good exemplars)|Muslim moral responsibility|Al-Mashhūr emphasizes that offering humanity good exemplars is a crucial aspect of Muslim moral responsibility.|7d2286a6dd4a9cb50fed2c5729c314ac
Morality|Politics|For Al-Mashhūr, morality comes first, while current Islamist responses prioritize politics.|fb5f8d0f81b12b7f337117931e84cfcd
Muslim power|Moral tradition|Al-Mashhūr believes that Muslim power lies in their moral tradition, and they need to exemplify this tradition for others to believe them.|62bd026a506d0685b4cd8ef5e5998297
taḥdīth al-wasā’il (modernising the means)|ta’ṣīl al-badā’il (enrooting/traditionalising the alternatives)|These two essential mechanisms are crucial in creating a desired Muslim modernity.|ca37e33d22f824b31e1677c6c3205718
Traditional religious knowledge|Western programs|Current educational systems, modeled after Western programs, continue to undermine the integrity of traditional religious knowledge.|981be06c0e9fca263a7c9fdd54c872c6
Religious knowledge|Core|is related to without losing its|e60c6373bcee900da9dcb85446dd5989
Secularised incomplete modern education|Cure|needs to be cured|edf6d1c4670e3a59da148d0e52050fb1
After school ribāṭ|Holistic education|creates a|24dddb69f55bd161066ee4d34b2fc35e
Renewing the means|Pragmatism|reveals a level of|f81e84534f8966b27c57199299a516df
Al-Mashhūr's inspiration|After school clubs|comes from his experience at al-Madrasah al-Maymūnah|76f020fbab4245f8c177b22c65367094
Al-Madrasah al-Maymūnah|Tarbiyah and mentoring|is an environment of|734fa31aa7c86b596b80b081eedd2bfa
Religious knowledge|Core|is related to without losing its|e60c6373bcee900da9dcb85446dd5989
Secularised incomplete modern education|Cure|needs to be cured|edf6d1c4670e3a59da148d0e52050fb1
After school ribāṭ|Holistic education|creates a|24dddb69f55bd161066ee4d34b2fc35e
Renewing the means|Pragmatism|reveals a level of|f81e84534f8966b27c57199299a516df
Al-Mashhūr's inspiration|After school clubs|comes from his experience at al-Madrasah al-Maymūnah|76f020fbab4245f8c177b22c65367094
Al-Madrasah al-Maymūnah|Tarbiyah and mentoring|is an environment of|734fa31aa7c86b596b80b081eedd2bfa
Sunah|Book of Allah|The Sunnah refers back to the Book of Allah.|772a9972b7b0aec8894711b380af0bf1
Mentorship|Sunnah|The provision of an environment for mentorship is based on the Sunnah.|280ff6972d8e24576e20706aeb62ecff
Ahl al-ṣuffah (people of the shade)|Mentorship|Small windows of retreats with companions, known historically as ahl al-ṣuffah, are allowed for mentorship.|abc61cce6181b8cc3a6ec8fa8c9ce920
Loss of authority|Caliphate|The loss of authority is related to the decline of the caliphate.|053256708da997c2c80d6f784b572a7e
Muslim unity|Al-qawāsim al-mushtarakah (shared principles)|Muslim unity is based on shared principles.|27cd304e1497f33efcff486f392f8e87
Intellectual diversity|Unity among Muslims|Intellectual diversity does not exclude the possibility of working together for unity among Muslims.|ed0ba0b72471d72115f9aa02b7007104
Sunah|Book of Allah|The Sunnah refers back to the Book of Allah.|772a9972b7b0aec8894711b380af0bf1
Mentorship|Sunnah|The provision of an environment for mentorship is based on the Sunnah.|280ff6972d8e24576e20706aeb62ecff
Ahl al-ṣuffah (people of the shade)|Mentorship|Small windows of retreats with companions, known historically as ahl al-ṣuffah, are allowed for mentorship.|abc61cce6181b8cc3a6ec8fa8c9ce920
Loss of authority|Caliphate|The loss of authority is related to the decline of the caliphate.|053256708da997c2c80d6f784b572a7e
Muslim unity|Al-qawāsim al-mushtarakah (shared principles)|Muslim unity is based on shared principles.|27cd304e1497f33efcff486f392f8e87
Intellectual diversity|Unity among Muslims|Intellectual diversity does not exclude the possibility of working together for unity among Muslims.|ed0ba0b72471d72115f9aa02b7007104
unity among Muslims|saving what can be saved|The theme of unity among Muslims is related to saving what can be saved.|a92d2216e9f8220a15854400a47bb2f0
identity of the ummah|breaking the current impasse|Breaking the current impasse is a step towards preserving the identity of the ummah.|3dc95ae887294c3900e0456621751a33
working together|defuse the plans of any external powers|Working together can help Muslims defuse the plans of any external powers that invest in conflict.|631a0baf0426919d6f5a8bea752b4c6e
Muslims' intellect, education, knowledge and culture|poison of colonial phases|The poison of colonial phases has had a negative impact on Muslims' intellect, education, knowledge and culture.|f547bb61e79205416f7fde23b5fbd328
shared principles|morality and diversity|Morality and diversity are two shared principles that the larger body of the ummah agree on.|7f07870ce8b41c3b0528c9464be53800
unity among Muslims|saving what can be saved|The theme of unity among Muslims is related to saving what can be saved.|a92d2216e9f8220a15854400a47bb2f0
identity of the ummah|breaking the current impasse|Breaking the current impasse is a step towards preserving the identity of the ummah.|3dc95ae887294c3900e0456621751a33
working together|defuse the plans of any external powers|Working together can help Muslims defuse the plans of any external powers that invest in conflict.|631a0baf0426919d6f5a8bea752b4c6e
Muslims' intellect, education, knowledge and culture|poison of colonial phases|The poison of colonial phases has had a negative impact on Muslims' intellect, education, knowledge and culture.|f547bb61e79205416f7fde23b5fbd328
shared principles|morality and diversity|Morality and diversity are two shared principles that the larger body of the ummah agree on.|7f07870ce8b41c3b0528c9464be53800
unity|caliphate|secures a level unity in the ummah in the absence of|392736c3d73bf0f7666329206949796f
jihād|revival of moral transcendence|and a change in methods and language|b1e2b5dabf3105420c7f7f0336ae081f
anathema|excommunication|intensify the suffering of the ummah and serve the colonial continued project|177d9f6d433de46a7fad0f5d149995da
colonialism|globalisation|serves as a globalised continuation of the former|6cf0d51a48a193ed29fcbe0dcf0b3ba8
identity|difference|rests on and arises from|87fb906fa7a73ddc424ddabfb0c6d30a
disagreement|discord|needs to be domesticated to generate a grammar of working together|22d64ffb30e5ac1fdcc07e49281af931
unity|caliphate|secures a level unity in the ummah in the absence of|392736c3d73bf0f7666329206949796f
jihād|revival of moral transcendence|and a change in methods and language|b1e2b5dabf3105420c7f7f0336ae081f
anathema|excommunication|intensify the suffering of the ummah and serve the colonial continued project|177d9f6d433de46a7fad0f5d149995da
colonialism|globalisation|serves as a globalised continuation of the former|6cf0d51a48a193ed29fcbe0dcf0b3ba8
identity|difference|rests on and arises from|87fb906fa7a73ddc424ddabfb0c6d30a
disagreement|discord|needs to be domesticated to generate a grammar of working together|22d64ffb30e5ac1fdcc07e49281af931
Islam|universal message|part of|b27b28d59af992e6dfbab324345ac812
homogenising ideas|patching concepts|contrasted with|9a6eccf78793f6060bf522d240d569f4
faith|concern|driven by (different motivations)|636214ac5d89e2c1c6c6954ef71488f9
ummah|integrity|related to|f78928a05760f4e0cd566fd0dec9b59c
scholarly critique|objective|describes a method for|8d6674cfd40fcb11d615f56a070d083a
Prophet's initiatives|unity|guided by|736ca9acb063cce480e38add07b1010f
Islam|universal message|part of|b27b28d59af992e6dfbab324345ac812
homogenising ideas|patching concepts|contrasted with|9a6eccf78793f6060bf522d240d569f4
faith|concern|driven by (different motivations)|636214ac5d89e2c1c6c6954ef71488f9
ummah|integrity|related to|f78928a05760f4e0cd566fd0dec9b59c
scholarly critique|objective|describes a method for|8d6674cfd40fcb11d615f56a070d083a
Prophet's initiatives|unity|guided by|736ca9acb063cce480e38add07b1010f
Makkah|Madīnah|related locations mentioned together|b3ea4bca6490a3790a6d6f3fdcd1495f
Pragmatic conservatism|Decolonisation|related concepts in discussing Al-Mashhūr's views|3e0b325880498a60ded154dc9410f754
Conservatism|Pragmatism|contrasting concepts that intersect with each other|7bd90be5342a727995bd99b0edfa89e9
Al-Mashhūr|Revelation|related intellectual components in understanding history|181afb4308238419292f932574af35c4
'Ulūm al-thawābit (the disciplines of the firm foundations)|'Ulūm al-mutaghayyirāt (the disciplines of transitions and changes) or Fiqh al-tahawwulāt (the discipline of understanding changes and transitions)|related areas of tradition distinguished by Al-Mashhūr|f4c0539ce3038d4ac907adc4695c4b13
Makkah|Madīnah|related locations mentioned together|b3ea4bca6490a3790a6d6f3fdcd1495f
Pragmatic conservatism|Decolonisation|related concepts in discussing Al-Mashhūr's views|3e0b325880498a60ded154dc9410f754
Conservatism|Pragmatism|contrasting concepts that intersect with each other|7bd90be5342a727995bd99b0edfa89e9
Al-Mashhūr|Revelation|related intellectual components in understanding history|181afb4308238419292f932574af35c4
'Ulūm al-thawābit (the disciplines of the firm foundations)|'Ulūm al-mutaghayyirāt (the disciplines of transitions and changes) or Fiqh al-tahawwulāt (the discipline of understanding changes and transitions)|related areas of tradition distinguished by Al-Mashhūr|f4c0539ce3038d4ac907adc4695c4b13
Al-Mashhūr|legal-theological-spiritual|founder of|185ec15846d079ccceb9fbd06a22e027
Al-Mashhūr|ijtihad|foundation established by|49326968af094480a19bc09e1e2c012c
da ͑awi-socio-intellectual|transitions|related to|a9f96eacae590f6c09408de9bb568ce7
Al-Mashhūr|creativity|requires|d8700894307638852b7b1a3ba66f79a2
revelation|guidelines for action|provides|fc84c4ebf79d637287f3f725061f967a
Al-Mashhūr|ḥadīth Jibrīl|referenced in|6f471758f18781ab5406f0d28675c5f4
Prophet|four aspects of the religion|asked about by|ebe23832c770baefbec07cb32cc009ce
Al-Mashhūr|legal-theological-spiritual|founder of|185ec15846d079ccceb9fbd06a22e027
Al-Mashhūr|ijtihad|foundation established by|49326968af094480a19bc09e1e2c012c
da ͑awi-socio-intellectual|transitions|related to|a9f96eacae590f6c09408de9bb568ce7
Al-Mashhūr|creativity|requires|d8700894307638852b7b1a3ba66f79a2
revelation|guidelines for action|provides|fc84c4ebf79d637287f3f725061f967a
Al-Mashhūr|ḥadīth Jibrīl|referenced in|6f471758f18781ab5406f0d28675c5f4
Prophet|four aspects of the religion|asked about by|ebe23832c770baefbec07cb32cc009ce
Islam|Imān|related concepts in Islamic theology|770ed220bc6d4fb3d3da7a9b28d5ce38
Iḥsān|Legal|aspect of Islam related to spiritual and theological aspects|31070bdfea4b6e384d58e64c8e28e0a6
Governance|Knowledge|areas that will decline according to Al-Mashhūr's interpretation|60fdb16aeabbb583ee0c27c5ed52fd91
Belief|Economy|areas that will decline according to Al-Mashhūr's interpretation|66fab637a4e31bb59174c35113aaa082
Fiqh al-tahawwulāt|Scholars|scholars enabled by this discipline to preserve knowledge and respond to changes|5b4107f848d152ff1bf1158d98a7762d
Tribulations|Alternative responses|ways to creatively rework responses to misleading tribulations|021c29855cec97ace80b545d34550639
Islam|Historicist paradigm of 'crisis and critique'|challenged by Iqbal's discussion on the current understanding of Islam|3c5780a54b7d1bde965a75799804aff2
Islam|Imān|related concepts in Islamic theology|770ed220bc6d4fb3d3da7a9b28d5ce38
Iḥsān|Legal|aspect of Islam related to spiritual and theological aspects|31070bdfea4b6e384d58e64c8e28e0a6
Governance|Knowledge|areas that will decline according to Al-Mashhūr's interpretation|60fdb16aeabbb583ee0c27c5ed52fd91
Belief|Economy|areas that will decline according to Al-Mashhūr's interpretation|66fab637a4e31bb59174c35113aaa082
Fiqh al-tahawwulāt|Scholars|scholars enabled by this discipline to preserve knowledge and respond to changes|5b4107f848d152ff1bf1158d98a7762d
Tribulations|Alternative responses|ways to creatively rework responses to misleading tribulations|021c29855cec97ace80b545d34550639
Islam|Historicist paradigm of 'crisis and critique'|challenged by Iqbal's discussion on the current understanding of Islam|3c5780a54b7d1bde965a75799804aff2
Iqbal|historian|Iqbal is a historian who challenges the current historicist paradigm|a9209fe1589e06af0bb6d894627cfc79
Islamic tradition|life and creation|Islamic tradition views life and creation as essential features|e5624cbeeedddf4c8c40514face4b900
Qur'anic figure|tribulation|Tribulation is an analytic term used to describe a difficulty in the present, as seen within Islamic tradition|4fadf58b7e16c30f3a0fc35249299d99
crisis and critique|paradigm|Crisis and critique is a historicist paradigm that sees Islam as a reaction to modernity|feb00bf3c2d3de467a12ed67bf977d2f
modern Islam|classical Islam|Iqbal (2022) posits 'modern Islam' against 'classical Islam', viewing them as separate entities|9106c3c124770adb733100ce3b7ecc3d
Iqbal|historian|Iqbal is a historian who challenges the current historicist paradigm|a9209fe1589e06af0bb6d894627cfc79
Islamic tradition|life and creation|Islamic tradition views life and creation as essential features|e5624cbeeedddf4c8c40514face4b900
Qur'anic figure|tribulation|Tribulation is an analytic term used to describe a difficulty in the present, as seen within Islamic tradition|4fadf58b7e16c30f3a0fc35249299d99
crisis and critique|paradigm|Crisis and critique is a historicist paradigm that sees Islam as a reaction to modernity|feb00bf3c2d3de467a12ed67bf977d2f
modern Islam|classical Islam|Iqbal (2022) posits 'modern Islam' against 'classical Islam', viewing them as separate entities|9106c3c124770adb733100ce3b7ecc3d
Iqbal|history|retaining a productive relationship to|02988e277a2f083427f94e12959f3162
figure of tribulation|divine trials|whose nature is essential to creation; they contain|89d9ad299d3c00959e1be3ccf14755f3
Koselleck|crisis|speaking further on the nature of|7c45406fd561bd6b2cddcd8c6aff7ad6
Iqbal's theory|Al-Mashhūr's fiqh al-tahawwulāt|instantiates an application of the figure of tribulation|e8db0cb54af189bf3bc98774a7e98e4b
tradition|manual (fiqh al-tahawwulāt)|guided by|8997f865c254c0318c98f061730f4b16
Koselleck's observation|paradigm|by shifting the paradigm to see decline with the lens of revelation as foretold tribulation|52441e27e13866aa70547c4760878a3e
Iqbal|history|retaining a productive relationship to|02988e277a2f083427f94e12959f3162
figure of tribulation|divine trials|whose nature is essential to creation; they contain|89d9ad299d3c00959e1be3ccf14755f3
Koselleck|crisis|speaking further on the nature of|7c45406fd561bd6b2cddcd8c6aff7ad6
Iqbal's theory|Al-Mashhūr's fiqh al-tahawwulāt|instantiates an application of the figure of tribulation|e8db0cb54af189bf3bc98774a7e98e4b
tradition|manual (fiqh al-tahawwulāt)|guided by|8997f865c254c0318c98f061730f4b16
Koselleck's observation|paradigm|by shifting the paradigm to see decline with the lens of revelation as foretold tribulation|52441e27e13866aa70547c4760878a3e
Koselleck|paradigm|Koselleck's observation is related to shifting a paradigm|d16473710d469ecf416bea628414a4a7
revelation|tribulation|revelation is foretold as tribulation, creating a sense of uncertainty and doubt|a267fe46bb7d72e11318e282b7f42225
Al-Mashhūr|certainty and hope|Al-Mashhūr's argument emphasizes the importance of certainty and hope in understanding historical shifts|72a072520f6d242efd6886c2fa260210
tradition|trust and confidence|reconnecting with tradition requires trust and confidence|6ae61285d648251a693b8bafb5e65477
intellectual decolonisation|reading history through revelation|intellectual decolonisation is conditional on reading history through the lens of revelation|b2b9c082c9c00bd735bcd5d6069a76fd
God-centric reading|anthropocentric reading|a God-centric reading is contrasted with an anthropocentric reading, highlighting the metaphysical reference of the former|ac68dc279716d7432903d02fbd0e37b6
Koselleck|paradigm|Koselleck's observation is related to shifting a paradigm|d16473710d469ecf416bea628414a4a7
revelation|tribulation|revelation is foretold as tribulation, creating a sense of uncertainty and doubt|a267fe46bb7d72e11318e282b7f42225
Al-Mashhūr|certainty and hope|Al-Mashhūr's argument emphasizes the importance of certainty and hope in understanding historical shifts|72a072520f6d242efd6886c2fa260210
tradition|trust and confidence|reconnecting with tradition requires trust and confidence|6ae61285d648251a693b8bafb5e65477
intellectual decolonisation|reading history through revelation|intellectual decolonisation is conditional on reading history through the lens of revelation|b2b9c082c9c00bd735bcd5d6069a76fd
God-centric reading|anthropocentric reading|a God-centric reading is contrasted with an anthropocentric reading, highlighting the metaphysical reference of the former|ac68dc279716d7432903d02fbd0e37b6
conjecture|manipulation|is a type of|b4ea6c4069d53c1246bc05871ab651f4
narrative|history|describes the nature of|b8a0f9657415a5c68299423449d906be
rupture|imaginary|serves as a metaphor for|2350acdfc0c086a02c248303b707818b
Western colonial modernity|abyssal thinking|is characterized by|f5cf03a521f415e614a7f6084a68ce80
revelation|reading history|allows for a revaluation of|1c8e0428ca89da27d63110bc66e152bf
holistic service to humanity|civilisations|is the basis for evaluating|13b71423c4c3788811a55f7711d41f12
historical colonial narratives|Muslim mind|intellectually decolonises from|2797bcda99269cf4d665386dfff82d2f
tradition|own|restores trust in|8cf29a62369876b64719a19a6ed64361
conjecture|manipulation|is a type of|b4ea6c4069d53c1246bc05871ab651f4
narrative|history|describes the nature of|b8a0f9657415a5c68299423449d906be
rupture|imaginary|serves as a metaphor for|2350acdfc0c086a02c248303b707818b
Western colonial modernity|abyssal thinking|is characterized by|f5cf03a521f415e614a7f6084a68ce80
revelation|reading history|allows for a revaluation of|1c8e0428ca89da27d63110bc66e152bf
holistic service to humanity|civilisations|is the basis for evaluating|13b71423c4c3788811a55f7711d41f12
historical colonial narratives|Muslim mind|intellectually decolonises from|2797bcda99269cf4d665386dfff82d2f
tradition|own|restores trust in|8cf29a62369876b64719a19a6ed64361
Alternatives|Tradition|Validation|44ea136498e5289986e0de12262b99b0
Faith|Stance|Related to|fdda111826fb9bad10d40d981f738e9a
Turmoil|European modernity|Caused by|0c70f17051e8bf769f4bda2db8d713aa
Sunnism|Fiqh, theology, and taṣawwuf|Builds on|8e620fcf396c70a2fcd41a9004ed80ca
Fiqh al-tahawwulāt|Protection of ummah|Needed for|7e58f91b8896f3029b7b9a28b52b7079
Alternatives|Tradition|Validation|44ea136498e5289986e0de12262b99b0
Faith|Stance|Related to|fdda111826fb9bad10d40d981f738e9a
Turmoil|European modernity|Caused by|0c70f17051e8bf769f4bda2db8d713aa
Sunnism|Fiqh, theology, and taṣawwuf|Builds on|8e620fcf396c70a2fcd41a9004ed80ca
Fiqh al-tahawwulāt|Protection of ummah|Needed for|7e58f91b8896f3029b7b9a28b52b7079
Al-Mashhūr|biography|understanding his biography is important for our discussion|8d053a066553f27b03d287464cc5859d
sources of knowing the West|West|enable us to understand other limitations to his analysis|640f2e7a02ea20a263d984562b6b4834
reading|points of access to the West|one of Al-Mashhūr's points of access to the West|c61926722643292a8199f086ac2b7a52
discussion with learned scholars and students|points of access to the West|one of Al-Mashhūr's points of access to the West|55af61c059666ed5628118ee67c6cce4
direct experience during his frequent short medical visits to France|points of access to the West|one of Al-Mashhūr's points of access to the West|8a68618aa62e253391e6aabd777e5d1b
encounters with Marxists and colonial officers in Yemen|points of access to the West|one of Al-Mashhūr's points of access to the West|0e563a38768f5b4f92c5da5908e9d26a
Al-Mashhūr's inability to speak English|accessing later versions of an article|deprived him of accessing later versions|3b3b38c09632660aabe8ea7a525f7dd8
mediated knowledge|knowledge|mediated knowledge refers to their own versions of what they perceive to be the West|3f09368ef9012d085d626d36f9ec9fc2
Al-Mashhūr|biography|understanding his biography is important for our discussion|8d053a066553f27b03d287464cc5859d
sources of knowing the West|West|enable us to understand other limitations to his analysis|640f2e7a02ea20a263d984562b6b4834
reading|points of access to the West|one of Al-Mashhūr's points of access to the West|c61926722643292a8199f086ac2b7a52
discussion with learned scholars and students|points of access to the West|one of Al-Mashhūr's points of access to the West|55af61c059666ed5628118ee67c6cce4
direct experience during his frequent short medical visits to France|points of access to the West|one of Al-Mashhūr's points of access to the West|8a68618aa62e253391e6aabd777e5d1b
encounters with Marxists and colonial officers in Yemen|points of access to the West|one of Al-Mashhūr's points of access to the West|0e563a38768f5b4f92c5da5908e9d26a
